Company,TypeName,Ram,Weight,TouchScreen,IPS,PPI,Cpu brand,HDD,SSD,Gpu brand,OS,Price
Asus,Notebook,16,0.7884573603642703,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.442360501250736
MSI,Gaming,8,0.8754687373538999,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.089517135798168
Asus,Gaming,16,0.7884573603642703,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,11.778996083184301
Acer,Notebook,4,0.8754687373538999,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows,10.188167121983652
MSI,Gaming,8,0.9555114450274363,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows,11.352694739066088
HP,Notebook,4,0.7419373447293773,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows,10.167923515707006
HP,2 in 1 Convertible,8,0.2468600779315258,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,11.822932862391923
Lenovo,2 in 1 Convertible,8,0.3148107398400336,1,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows,11.561349847964168
Dell,Notebook,16,0.7227059828014898,1,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows,11.757534260666517
Asus,Gaming,16,1.0647107369924282,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.766670536842161
Razer,Gaming,32,1.2499017362143359,1,0,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows,12.587882562739948
Acer,Notebook,4,1.0986122886681098,0,1,127.33567457123111,Intel Core i3,1000,0,Nvidia,Windows,10.460196261867386
Dell,Gaming,8,0.9631743177730056,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows,11.2874471903093
Lenovo,Gaming,16,1.5260563034950492,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows,11.894913580522504
Asus,Gaming,16,1.0986122886681098,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.347679054569921
Dell,Notebook,8,0.8458682675776092,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows,10.776844060703754
Dell,Notebook,16,0.8329091229351039,1,0,141.21199808219862,Intel Core i7,1000,0,AMD,Windows,10.731341589592168
Dell,Notebook,4,0.6678293725756554,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows,10.56846856468972
Google,Ultrabook,8,0.09531017980432493,1,0,234.50740003017813,Intel Core i5,0,128,Intel,Others/No OS/Linux,11.12626248382466
Lenovo,Gaming,8,0.9555114450274363,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.123906770132201
Asus,Gaming,16,0.9162907318741551,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,11.470547260182666
Dell,Notebook,8,0.8586616190375187,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows,10.435152442572992
HP,Notebook,8,0.712949807856125,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,10.765658261746038
Razer,Gaming,16,0.6678293725756554,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,Windows,12.135793518599822
Lenovo,Notebook,4,0.6151856390902335,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows,10.082583913974387
Dell,Notebook,4,0.8109302162163288,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows,10.370822624347584
Lenovo,Ultrabook,8,-0.01005033585350145,1,1,234.9767648087785,Other Intel Processor,0,512,Intel,Windows,11.219074000897615
Toshiba,Notebook,8,0.6931471805599453,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows,10.651384247866982
Dell,Notebook,8,0.3074846997479607,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,11.23889064370897
Toshiba,Notebook,8,0.04879016416943204,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,11.271974295006054
Lenovo,Notebook,4,0.7884573603642703,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,9.964522443121997
Dell,Notebook,16,0.7227059828014898,1,0,282.42399616439724,Intel Core i7,0,1000,Nvidia,Windows,11.758368289071829
Lenovo,Ultrabook,8,0.3074846997479607,0,1,176.23257360658386,Intel Core i5,0,256,Intel,Windows,11.240291204162
Dell,Ultrabook,8,0.25464221837358075,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows,11.273329308763513
Dell,Notebook,16,1.0296194171811581,0,0,127.33567457123111,Intel Core i7,2000,256,AMD,Windows,11.144911042902732
Dell,Notebook,8,0.7561219797213337,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows,10.56586207442882
HP,Notebook,4,0.6729444732424258,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux,10.188167121983652
Acer,Netbook,4,0.22314355131420976,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux,9.669293165034833
Dell,Notebook,8,0.7701082216960737,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,11.116014069333293
Huawei,Ultrabook,8,0.04879016416943204,0,1,199.69207064108247,Intel Core i7,0,512,Intel,Windows,11.288114524334732
Toshiba,Ultrabook,8,0.09531017980432493,1,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows,11.465531925066934
Asus,Notebook,8,0.8329091229351039,0,0,61.879414889952194,Intel Core i3,1000,0,Nvidia,Others/No OS/Linux,10.367478139624735
Lenovo,Notebook,8,0.36464311358790924,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,10.842494310694015
HP,Notebook,8,0.6097655716208943,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows,11.18267988243989
HP,Workstation,8,1.144222799920162,0,0,106.11306214269258,Intel Core i5,500,0,Nvidia,Windows,11.504424909404817
Chuwi,Notebook,6,0.3364722366212129,0,1,267.3384360344031,Other Intel Processor,0,0,Intel,Windows,10.082583913974387
MSI,Gaming,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.02220830408089
Lenovo,Ultrabook,12,0.3364722366212129,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,11.715790550995315
LG,Ultrabook,8,0.08617769624105241,0,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows,11.715790550995315
Apple,Ultrabook,8,0.30010459245033816,0,0,127.67794013309688,Intel Core i5,0,0,Intel,Mac,10.881314302543597
Lenovo,Notebook,8,0.7884573603642703,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Others/No OS/Linux,10.419692282932575
Dell,Ultrabook,8,0.1823215567939546,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,11.254810893751282
HP,Notebook,4,0.3987761199573678,0,1,165.6321180513006,Intel Core i5,500,0,Intel,Windows,10.490273717104664
HP,Netbook,8,0.23111172096338664,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows,11.395540949893968
HP,Ultrabook,8,0.29266961396282004,0,1,276.053530085501,Intel Core i7,0,256,Intel,Windows,11.018720942220474
Dell,Ultrabook,8,0.34358970439007686,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,10.830969824842061
Toshiba,Notebook,4,1.6863989535702288,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows,10.167923515707006
Lenovo,Notebook,8,0.8329091229351039,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows,11.307930232161196
Dell,Notebook,8,0.44468582126144574,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,11.089517135798168
Asus,Notebook,4,0.6931471805599453,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Others/No OS/Linux,9.93914036985058
Lenovo,Notebook,8,0.6418538861723947,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,10.81931097523836
HP,Notebook,6,0.9745596399981308,0,1,127.33567457123111,AMD Processor,2000,0,AMD,Windows,10.319441460358465
Dell,2 in 1 Convertible,8,0.2151113796169455,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows,11.582992127736917
Lenovo,Notebook,8,0.8329091229351039,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,10.696986727022777
HP,Notebook,8,0.6097655716208943,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,11.081347155713406
Asus,Ultrabook,8,0.1823215567939546,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows,10.567234758240792
HP,Ultrabook,8,0.43178241642553783,0,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows,11.670950599679987
Dell,Notebook,4,0.7793248768009977,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux,10.09739572450197
Dell,2 in 1 Convertible,4,0.3293037471426003,1,0,49.59154588081422,Other Intel Processor,0,128,Intel,Windows,10.377478222959319
MSI,Gaming,16,0.8878912573524571,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.600619368985287
Lenovo,Notebook,4,0.4054651081081644,0,1,165.6321180513006,Intel Core i3,0,128,Intel,Windows,10.283659467741664
Dell,Notebook,8,0.5822156198526637,0,0,111.93520355955211,Intel Core i3,0,128,Intel,Windows,10.58221121243035
Apple,Ultrabook,16,0.6043159668533296,0,1,220.53462386625827,Intel Core i7,0,512,AMD,Mac,11.933438384721946
MSI,Gaming,8,0.9932517730102834,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.064804181259648
MSI,Gaming,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,10.8812140971224
HP,Ultrabook,8,0.23111172096338664,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows,11.064804181259648
Dell,Netbook,4,0.23111172096338664,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux,9.662536382571954
Asus,2 in 1 Convertible,4,0.4054651081081644,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,9.902487052202545
Lenovo,Notebook,8,0.8329091229351039,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,10.790103923492092
HP,Notebook,8,0.62057648772511,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,10.435465480609668
MSI,Gaming,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,10.996564630149608
MSI,Gaming,8,0.9932517730102834,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows,11.058781074545012
Lenovo,Notebook,8,0.9555114450274363,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,10.776844060703754
Dell,Notebook,8,0.8458682675776092,0,0,141.21199808219862,Intel Core i5,1000,128,AMD,Windows,10.71371352082809
Dell,Ultrabook,8,0.4054651081081644,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows,11.229102177820835
HP,Notebook,8,0.8372475245337022,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows,11.00021005668577
Dell,Notebook,6,0.8329091229351039,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,10.104611236292678
Dell,Workstation,16,0.7747271675523681,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,11.732612168264147
Lenovo,Notebook,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux,10.50497986449436
Asus,Notebook,4,0.6931471805599453,0,0,127.33567457123111,Intel Core i3,1000,0,Nvidia,Windows,10.310615277730193
Dell,Gaming,16,1.000631880307906,1,1,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows,10.977716980635755
Lenovo,Notebook,8,0.9162907318741551,0,0,141.21199808219862,Intel Core i5,0,0,AMD,Windows,10.645680750246626
Samsung,Ultrabook,8,0.1570037488096647,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows,11.413356147904066
Acer,Notebook,4,0.7884573603642703,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows,10.393925962168344
Asus,Ultrabook,8,0.5306282510621704,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,10.860047678274917
Asus,Gaming,16,0.7884573603642703,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.254189968552817
HP,Netbook,8,0.23111172096338664,0,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows,11.277383368370065
Lenovo,Ultrabook,8,0.5306282510621704,0,1,209.8006828649808,Intel Core i7,0,512,Nvidia,Windows,11.547549475609573
Acer,Notebook,4,0.7419373447293773,0,0,100.45466986113651,AMD Processor,0,128,AMD,Windows,10.030000372501505
Acer,Notebook,4,0.7419373447293773,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows,10.082583913974387
Asus,Notebook,4,0.6931471805599453,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Others/No OS/Linux,10.301710499387234
HP,Notebook,8,0.7884573603642703,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,10.977716980635755
Dell,Ultrabook,8,0.1906203596086497,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,11.371282634834179
HP,Notebook,8,0.712949807856125,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,10.667644768738763
Lenovo,Notebook,8,0.8415671856782185,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows,10.772384744506988
Dell,2 in 1 Convertible,8,0.29266961396282004,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows,11.396139931642935
Lenovo,Ultrabook,16,0.09531017980432493,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows,11.624777346052767
HP,Ultrabook,16,0.26236426446749106,0,1,331.2642361026012,Intel Core i7,0,512,Intel,Windows,11.600668174471034
Lenovo,Netbook,16,0.26236426446749106,1,1,176.23257360658386,Intel Core i7,0,512,Intel,Windows,11.38409159312676
HP,Notebook,8,0.9162907318741551,0,0,127.33567457123111,Intel Core i5,0,256,Intel,Windows,10.808592759018333
Lenovo,Notebook,8,0.9555114450274363,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,10.646327347078008
Google,Ultrabook,16,0.09531017980432493,1,0,234.50740003017813,Intel Core i7,0,512,Intel,Others/No OS/Linux,11.671319016786894
Dell,Notebook,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Others/No OS/Linux,10.493749152258879
Lenovo,2 in 1 Convertible,16,0.35065687161316933,1,0,209.8006828649808,Intel Core i7,0,512,Intel,Windows,11.803200572598556
HP,Notebook,4,0.494696241836107,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows,10.633572072102883
Asus,Notebook,8,0.6931471805599453,0,0,157.3505121487356,Intel Core i7,1000,256,Intel,Windows,11.171498252707703
Dell,Notebook,8,1.0296194171811581,0,0,127.33567457123111,Intel Core i5,1000,128,AMD,Windows,10.964896292206694
HP,Notebook,8,0.4885800148186709,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,10.963974208231726
Lenovo,Notebook,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Others/No OS/Linux,10.419692282932575
HP,Notebook,16,1.0647107369924282,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia,Windows,10.94064137183354
Lenovo,Notebook,8,0.27763173659827955,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,11.38409159312676
HP,Notebook,4,0.62057648772511,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows,10.159709917169616
Dell,Ultrabook,64,0.3364722366212129,0,1,165.6321180513006,Intel Core i7,0,256,AMD,Windows,10.837272366712863
Dell,Notebook,16,0.7884573603642703,0,0,141.21199808219862,Intel Core i7,2000,256,AMD,Windows,11.009948956147637
Acer,Notebook,4,0.47000362924573563,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows,9.771618776997505
Acer,Notebook,4,0.7884573603642703,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,10.500590684075595
Lenovo,Gaming,8,0.9162907318741551,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,10.882315804880687
Acer,Ultrabook,8,0.5877866649021191,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,10.798847148587821
Dell,Ultrabook,8,0.25464221837358075,1,1,165.6321180513006,Intel Core i5,0,128,Intel,Windows,10.776844060703754
Asus,2 in 1 Convertible,8,0.7884573603642703,1,0,100.45466986113651,Intel Core i5,1000,0,Intel,Windows,10.580858947180335
Dell,Notebook,8,0.8586616190375187,1,0,100.45466986113651,Intel Core i5,2000,0,Intel,Windows,10.298790318518323
HP,Notebook,6,0.7839015438284094,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows,10.614128815398654
Lenovo,2 in 1 Convertible,8,0.23901690047049992,1,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows,11.733039792816312
Lenovo,Notebook,8,0.8329091229351039,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,10.931725444421959
HP,Notebook,4,0.712949807856125,0,0,100.45466986113651,Intel Core i3,0,256,Intel,Windows,10.621938553982543
HP,Ultrabook,8,0.6312717768418578,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,11.658835785532077
Razer,Gaming,32,1.2499017362143359,1,0,254.67134914246222,Intel Core i7,0,1000,Nvidia,Windows,12.69144112852859
Dell,Notebook,8,0.6931471805599453,0,0,141.21199808219862,Intel Core i3,0,256,AMD,Windows,10.580858947180335
Dell,Ultrabook,8,0.19885085874516517,1,1,165.6321180513006,Intel Core i5,0,128,Intel,Windows,10.862092668762644
Lenovo,Notebook,8,0.8329091229351039,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Others/No OS/Linux,10.326446742946873
Dell,Gaming,16,1.1662709371419244,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,11.903833710189657
Apple,Ultrabook,8,-0.08338160893905101,0,1,226.41554716935852,Intel Core i5,0,512,Intel,Mac,11.295425956041104
Dell,Workstation,8,0.6931471805599453,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,11.641782951894859
Asus,Notebook,8,0.6931471805599453,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,10.97315700921406
Asus,Notebook,4,0.6931471805599453,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,10.050907057320817
Lenovo,Ultrabook,8,0.26236426446749106,1,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows,11.421848531521597
HP,Ultrabook,8,0.43178241642553783,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,11.267217235406594
Lenovo,Ultrabook,16,0.131028262406404,0,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows,11.779404329770907
HP,Notebook,4,0.36464311358790924,0,0,111.93520355955211,Other Intel Processor,0,32,Intel,Windows,9.409283029786373
HP,Notebook,4,0.3920420877760237,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,11.34705032144641
Lenovo,Notebook,4,0.7884573603642703,0,0,61.879414889952194,Intel Core i3,500,0,Intel,Windows,9.989276182274935
Acer,Notebook,4,0.8754687373538999,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux,9.641987714344566
HP,Notebook,4,0.3987761199573678,0,0,117.82653006268643,Intel Core i3,500,0,Intel,Windows,10.660172753900062
Dell,Ultrabook,8,0.47000362924573563,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,11.02220830408089
Dell,Ultrabook,8,0.3074846997479607,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,11.402110098629437
HP,Notebook,6,0.7793248768009977,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,10.658921971998408
Asus,Gaming,16,0.9516578757114463,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.175239371923306
Dell,Notebook,8,0.6830968447064438,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others/No OS/Linux,10.772395917628927
Lenovo,Notebook,4,0.8329091229351039,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows,10.312386757378574
MSI,Gaming,16,1.0296194171811581,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,11.624777346052767
Asus,Ultrabook,16,0.5877866649021191,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,11.56792715475193
Dell,Notebook,4,0.8329091229351039,0,0,141.21199808219862,Intel Core i5,500,0,AMD,Windows,10.34717287346399
Dell,Workstation,8,0.8020015854720274,0,0,141.21199808219862,Intel Core i5,500,0,AMD,Windows,11.197396851520583
Asus,Ultrabook,8,0.09531017980432493,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,11.009948956147637
HP,Notebook,8,0.6729444732424258,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,10.370805929717411
Mediacom,Notebook,4,0.30010459245033816,0,1,165.6321180513006,Other Intel Processor,0,0,Intel,Windows,9.51682457139056
Dell,2 in 1 Convertible,8,0.4824261492442928,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,10.742915658911176
Asus,Notebook,4,0.6931471805599453,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows,10.082583913974387
HP,2 in 1 Convertible,8,0.2468600779315258,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,11.706175092295874
Lenovo,2 in 1 Convertible,4,0.5877866649021191,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows,10.433899309576924
Microsoft,Ultrabook,4,0.22474227267790678,1,0,200.84255993695703,Intel Core i5,0,128,Intel,Windows,10.968576149165093
Lenovo,Notebook,4,0.7419373447293773,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows,10.267130165790453
HP,Notebook,4,0.7419373447293773,0,0,141.21199808219862,AMD Processor,500,0,AMD,Windows,9.83063294843456
Dell,Gaming,16,1.4861396960896067,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.781988742399806
MSI,Gaming,16,1.0296194171811581,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.519893134285821
Asus,2 in 1 Convertible,8,0.23901690047049992,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,10.808592759018333
Dell,Notebook,8,0.7793248768009977,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,10.893167621264645
Lenovo,Ultrabook,8,0.3074846997479607,0,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows,11.343269598606504
HP,Notebook,4,0.62057648772511,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows,9.964522443121997
Asus,Notebook,4,0.7080357930536959,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows,9.974497588178817
Lenovo,Notebook,16,0.3364722366212129,0,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows,11.288114524334732
Dell,Notebook,8,0.8586616190375187,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows,10.594300009749354
Dell,Notebook,16,1.0188473201992472,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows,11.320925866649002
Asus,Notebook,4,0.9745596399981308,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows,9.708902303129879
Lenovo,Ultrabook,8,0.12221763272424911,0,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows,11.799206957067087
Asus,Gaming,24,1.4655675420143985,1,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.121545493946522
Dell,Notebook,8,0.6678293725756554,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows,10.672595273898619
Lenovo,Gaming,16,1.1631508098056809,0,1,141.21199808219862,Intel Core i7,1000,512,Nvidia,Windows,11.442360501250736
Lenovo,Ultrabook,8,0.5306282510621704,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,11.288114524334732
Dell,Ultrabook,8,0.1906203596086497,0,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows,11.383485348791732
Acer,2 in 1 Convertible,8,0.1823215567939546,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows,11.02220830408089
HP,Notebook,4,0.7275486072772777,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows,10.78900562574303
Asus,Gaming,16,1.0043016091968684,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows,11.470547260182666
Dell,Notebook,8,0.47000362924573563,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,10.73132994821639
HP,Workstation,16,1.0986122886681098,0,1,127.33567457123111,Other Intel Processor,0,256,Nvidia,Windows,12.362417715920367
Xiaomi,Notebook,8,0.6678293725756554,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia,Others/No OS/Linux,11.064804181259648
Toshiba,Notebook,4,0.7419373447293773,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows,10.186161103256786
Asus,Netbook,4,0.1823215567939546,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,9.804506643842341
Lenovo,Gaming,8,1.1631508098056809,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,11.219074000897615
Lenovo,Notebook,4,0.7884573603642703,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows,9.699146128184514
Asus,Notebook,4,0.7884573603642703,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows,10.5552565839505
Apple,Ultrabook,8,0.30010459245033816,0,0,127.67794013309688,Intel Core i5,0,0,Intel,Mac,10.977716980635755
HP,2 in 1 Convertible,4,0.2468600779315258,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,11.470547260182666
Asus,Ultrabook,16,0.26236426446749106,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows,11.285442512056921
HP,2 in 1 Convertible,16,0.2468600779315258,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,11.563884703567355
Apple,Ultrabook,4,0.0769610411361284,0,0,135.0942111925629,Intel Core i5,0,0,Intel,Mac,10.841452101115571
Dell,Gaming,16,1.1662709371419244,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,11.601643784304514
Dell,2 in 1 Convertible,16,0.19885085874516517,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,11.383485348791732
Lenovo,Notebook,8,0.09531017980432493,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,10.882315804880687
HP,Ultrabook,8,0.3920420877760237,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,11.6200017877887
Dell,Notebook,4,0.6575200029167941,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux,10.742904151497525
Toshiba,Notebook,8,0.7884573603642703,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,10.925417481232905
Lenovo,Notebook,4,0.8754687373538999,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows,10.38737929394203
HP,Notebook,8,0.494696241836107,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,10.893771459117888
Dell,2 in 1 Convertible,16,0.19885085874516517,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows,11.52464373704442
Dell,Notebook,4,0.7793248768009977,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows,10.280009828654116
Acer,Netbook,4,0.3364722366212129,0,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows,10.050907057320817
Lenovo,Notebook,4,0.5877866649021191,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,10.695781181367428
Asus,Gaming,8,1.0043016091968684,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows,11.454295851800008
Apple,Ultrabook,16,0.712949807856125,0,1,220.53462386625827,Intel Core i7,0,0,Intel,Mac,11.64410811545818
Lenovo,Notebook,8,0.7884573603642703,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,10.481345086360362
HP,Notebook,4,0.3987761199573678,0,1,165.6321180513006,Intel Core i5,500,0,Intel,Windows,10.60095339424009
